TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PS00476	FATTY_ACID_DESATUR_1	6.58712086135552e-05	-9.62780910701249	4	2	0.0540540540540541	37	10992	20249,20250	Scd1,Scd2
PS50255	CYTOCHROME_B5_2	0.000594911190087292	-7.42709842391657	11	2	0.0540540540540541	37	10992	76267,56473	Fads1,Fads2
PS01074	TERPENE_SYNTHASES	0.00336608442502318	-5.69400510182183	1	1	0.027027027027027	37	10992	16987	Lss
PS00723	POLYPRENYL_SYNTHASE_1	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	110196	Fdps
PS00444	POLYPRENYL_SYNTHASE_2	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	110196	Fdps
PS01017	STEROL_REDUCT_1	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	13360	Dhcr7
PS00474	RIBOSOMAL_L3	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	94062	Mrpl3
PS01018	STEROL_REDUCT_2	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	13360	Dhcr7
PS50993	NIDOGEN_G2	0.0100652124965777	-4.59867010768625	3	1	0.027027027027027	37	10992	18074	Nid2
PS00355	HMG14_17	0.0133983262589493	-4.31262548587524	4	1	0.027027027027027	37	10992	15331	Hmgn2
PS51035	BAG	0.0167205197366802	-4.09111858707903	5	1	0.027027027027027	37	10992	70369	Bag5
PS51220	NIDO	0.0167205197366802	-4.09111858707903	5	1	0.027027027027027	37	10992	18074	Nid2
PS00470	IDH_IMDH	0.0167205197366802	-4.09111858707903	5	1	0.027027027027027	37	10992	269951	Idh2
PS01188	ELO	0.0167205197366802	-4.09111858707903	5	1	0.027027027027027	37	10992	170439	Elovl6
PS51115	LAMININ_IVA	0.0200318277161857	-3.91043288453146	6	1	0.027027027027027	37	10992	16773	Lama2
PS51363	W2	0.0200318277161857	-3.91043288453146	6	1	0.027027027027027	37	10992	66912	Bzw2
PS50102	RRM	0.0219976505506116	-3.81681962448063	179	3	0.0810810810810811	37	10992	59013,53379,19655	Hnrnph1,Hnrnpa2b1,Rbmx
PS51364	TB	0.0233322848778045	-3.75791726041882	7	1	0.027027027027027	37	10992	14118	Fbn1
PS00099	THIOLASE_3	0.0233322848778045	-3.75791726041882	7	1	0.027027027027027	37	10992	110460	Acat2
PS01186	EGF_2	0.0246445450038523	-3.70319970100162	187	3	0.0810810810810811	37	10992	16773,14118,18074	Lama2,Fbn1,Nid2
PS00737	THIOLASE_2	0.0266219257931661	-3.6260201247864	8	1	0.027027027027027	37	10992	110460	Acat2
PS50143	BIR_REPEAT_2	0.0266219257931661	-3.6260201247864	8	1	0.027027027027027	37	10992	11799	Birc5
PS50093	PKD	0.0299007849282411	-3.50987054714943	9	1	0.027027027027027	37	10992	81840	Sorcs2
PS01187	EGF_CA	0.0309319386346098	-3.47596601611777	82	2	0.0540540540540541	37	10992	14118,18074	Fbn1,Nid2
PS00010	ASX_HYDROXYL	0.0330433023241128	-3.40993638604693	85	2	0.0540540540540541	37	10992	14118,18074	Fbn1,Nid2
PS51387	FAD_PCMH	0.0331688966429827	-3.40614269027909	10	1	0.027027027027027	37	10992	74754	Dhcr24
PS51120	LDLRB	0.0364262951878107	-3.31246436987179	11	1	0.027027027027027	37	10992	18074	Nid2
PS51117	LAMININ_NTER	0.0396730147115099	-3.22708405259896	12	1	0.027027027027027	37	10992	16773	Lama2
PS50848	START	0.0461345527459393	-3.07619309246183	14	1	0.027027027027027	37	10992	170459	Stard4
PS50070	KRINGLE_2	0.0461345527459393	-3.07619309246183	14	1	0.027027027027027	37	10992	26564	Ror2
PS00021	KRINGLE_1	0.0461345527459393	-3.07619309246183	14	1	0.027027027027027	37	10992	26564	Ror2
PS51162	THYROGLOBULIN_1_2	0.0493494390214325	-3.00882888051411	15	1	0.027027027027027	37	10992	18074	Nid2
PS00484	THYROGLOBULIN_1_1	0.0493494390214325	-3.00882888051411	15	1	0.027027027027027	37	10992	18074	Nid2
PS50191	CRAL_TRIO	0.0525537818060573	-2.94591821838642	16	1	0.027027027027027	37	10992	17207	Mcf2l
PS00452	GUANYLATE_CYCLASE_1	0.0525537818060573	-2.94591821838642	16	1	0.027027027027027	37	10992	104110	Adcy4
PS50125	GUANYLATE_CYCLASE_2	0.0557476147231661	-2.88692065479191	17	1	0.027027027027027	37	10992	104110	Adcy4
PS00126	PDEASE_I	0.0621038849034934	-2.778946733167	19	1	0.027027027027027	37	10992	238871	Pde4d
PS00741	DH_1	0.0621038849034934	-2.778946733167	19	1	0.027027027027027	37	10992	17207	Mcf2l
PS00455	AMP_BINDING	0.0715603006909651	-2.63721481840851	22	1	0.027027027027027	37	10992	74205	Acsl3
PS50038	FZ	0.0715603006909651	-2.63721481840851	22	1	0.027027027027027	37	10992	26564	Ror2
PS50027	EGF_LAM_2	0.0746917746100584	-2.59438530522132	23	1	0.027027027027027	37	10992	16773	Lama2
PS01248	EGF_LAM_1	0.0778129711034236	-2.55344713800025	24	1	0.027027027027027	37	10992	16773	Lama2
PS50158	ZF_CCHC	0.080923922971384	-2.5142457882311	25	1	0.027027027027027	37	10992	67917	Zcchc3
PS00022	EGF_1	0.0853166231387269	-2.46138596493948	145	2	0.0540540540540541	37	10992	16773,14118	Lama2,Fbn1
PS50025	LAM_G_DOMAIN	0.0993763208120956	-2.30884141490507	31	1	0.027027027027027	37	10992	16773	Lama2
PS50026	EGF_3	0.11698416022328	-2.14571673605646	175	2	0.0540540540540541	37	10992	14118,18074	Fbn1,Nid2
PS50920	SOLCAR	0.143944417955746	-1.9383280403365	46	1	0.027027027027027	37	10992	229517	Slc25a44
PS50010	DH_2	0.152596889947408	-1.87995554076274	49	1	0.027027027027027	37	10992	17207	Mcf2l
PS50119	ZF_BBOX	0.155462092822743	-1.86135335314059	50	1	0.027027027027027	37	10992	21849	Trim28
PS50103	ZF_C3H1	0.16116424853755	-1.82533125677297	52	1	0.027027027027027	37	10992	68276	Toe1
PS50016	ZF_PHD_2	0.164001261588144	-1.80788115857689	53	1	0.027027027027027	37	10992	21849	Trim28
PS50234	VWFA	0.166828938095419	-1.79078631432441	54	1	0.027027027027027	37	10992	12834	Col6a2
PS01359	ZF_PHD_1	0.169647307930777	-1.77403365624929	55	1	0.027027027027027	37	10992	21849	Trim28
PS00086	CYTOCHROME_P450	0.210826088716523	-1.55672170945782	70	1	0.027027027027027	37	10992	13121	Cyp51
PS00109	PROTEIN_KINASE_TYR	0.25001524968263	-1.38623336424972	85	1	0.027027027027027	37	10992	26564	Ror2
PS51450	LRR	0.419246387006472	-0.869296496070342	160	1	0.027027027027027	37	10992	21983	Tpbg
PS50002	SH3	0.436864470919222	-0.828132267184701	169	1	0.027027027027027	37	10992	17207	Mcf2l
PS50003	PH_DOMAIN	0.484890194948062	-0.723832815846438	195	1	0.027027027027027	37	10992	17207	Mcf2l
PS50089	ZF_RING_2	0.525668829544716	-0.643083866152777	219	1	0.027027027027027	37	10992	21849	Trim28
PS50835	IG_LIKE	0.723753302242004	-0.323304687422088	375	1	0.027027027027027	37	10992	26564	Ror2
PS50011	PROTEIN_KINASE_DOM	0.76149619171961	-0.272470107684232	417	1	0.027027027027027	37	10992	26564	Ror2
PS00237	G_PROTEIN_RECEP_F1_1	0.980804485649102	-0.0193821403511239	1112	1	0.027027027027027	37	10992	76854	Gper1
PS50262	G_PROTEIN_RECEP_F1_2	0.99489942137836	-0.00511363097472942	1459	1	0.027027027027027	37	10992	76854	Gper1
PS00636	DNAJ_1	0.999999999980769	-1.92311401213052e-11	23	0	0	37	10992
PS00183	UBIQUITIN_CONJUGAT_1	0.999999999980769	-1.92311401213052e-11	23	0	0	37	10992
PS51417	ARF	0.999999999980769	-1.92311401213052e-11	23	0	0	37	10992
PS00674	AAA	0.999999999980769	-1.92311401213052e-11	23	0	0	37	10992
PS51384	FAD_FR	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS00856	GUANYLATE_KINASE_1	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS00640	THIOL_PROTEASE_ASN	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS50144	MATH	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS51293	SANT	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS00546	CYSTEINE_SWITCH	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS50012	RCC1_3	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS01225	CTCK_2	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS00375	UDPGT	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS00062	ALDOKETO_REDUCTASE_2	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS51470	FG_GAP	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS01286	FA58C_2	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS50108	CRIB	0.999999999981386	-1.86141574290121e-11	15	0	0	37	10992
PS50240	TRYPSIN_DOM	0.999999999985715	-1.42850020568214e-11	135	0	0	37	10992
PS00306	CASEIN_ALPHA_BETA	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51536	TFG	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51165	THUMP	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00084	CU2_MONOOXYGENASE_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00158	ALDOLASE_CLASS_I	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00354	HMGI_Y	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00195	GLUTAREDOXIN_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01329	COX6A	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51579	SAM_MT43_SUVAR39_3	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50926	TRAM	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51645	PHR_CRY_ALPHA_BETA	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51340	MOSC	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51230	EB1_C	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50064	PARP_ZN_FINGER_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00224	CLATHRIN_LIGHT_CHN_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01315	CDS	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00677	DAO	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50886	TRBD	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51150	AGOUTI_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00111	PGLYCERATE_KINASE	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00095	C5_MTASE_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51020	SPONDIN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00423	GRANINS_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01266	ADENYLOSUCCIN_SYN_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00584	PFKB_KINASES_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51418	RAN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51015	YDG	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00257	BOMBESIN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00675	SIGMA54_INTERACT_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51513	FFD	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01129	PSI_RLU	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51074	ZF_DPH	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00824	EF1BD_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00802	TRANSKETOLASE_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51633	CXC	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51647	CYSTATIN_KININOGEN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01131	RRNA_A_DIMETH	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51423	MIRO	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51684	SAM_MT_TRM5_TYW2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01154	RNA_POL_L_13KD	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00259	GASTRIN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01202	MAP_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00376	ADOMET_SYNTHASE_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00414	PROFILIN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51409	ARGINASE_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00446	RNA_POL_D_30KD	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50988	TROVE	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00827	MARCKS_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50952	KIX	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00745	RF_PROK_I	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00814	ADX	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51302	SIM_C	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51090	CORTACTIN	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00054	RIBOSOMAL_S11	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00311	LAMP_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00863	CALSEQUESTRIN_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00124	FBPASE	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00513	ADENYLOSUCCIN_SYN_2	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01270	BAND_7	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS01053	ARGINASE_1	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51681	SAM_MT_NNMT_PNMT_TEMT	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS51147	PFTA	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS50277	GLYCO_HORMONE_ALPHA_3	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS60001	NOS	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
PS00627	GHMP_KINASES_ATP	0.999999999986532	-1.34684867594923e-11	2	0	0	37	10992
